id:ID,names,size:int,labels:LABEL,rho:double
Charcot-Marie-Tooth_disease_type_1B,Charcot-Marie-Tooth disease type 1B,11,disease,0.5
MPI,MPI,50,gene:protein,0.548517615
hereditary_neuropathy_with_liability_to_pressure_palsies,hereditary neuropathy with liability to pressure palsies,5,disease,0.53571427
Charcot-Marie-Tooth_disease_type_1A,Charcot-Marie-Tooth disease type 1A,9,disease,0.5
Charcot-Marie-Tooth_disease_type_2I,Charcot-Marie-Tooth disease type 2I,1,disease,0.5
Charcot-Marie-Tooth_disease_dominant_intermediate_D,Charcot-Marie-Tooth disease dominant intermediate D,1,disease,0.5
MAD2L1BP,MAD2L1BP,5,gene:protein,0.6438268060000001
Avibactam,Avibactam,21,drug,0.610171225
retinitis_pigmentosa_2,retinitis pigmentosa 2,25,disease,0.6158060383333334
retinitis_pigmentosa_3,retinitis pigmentosa 3,61,disease,0.5
AFMID,AFMID,55,gene:protein,0.5897959633333333
rheumatic_heart_disease,rheumatic heart disease,9,disease,0.5
reactive_arthritis,reactive arthritis,10,disease,0.5168650857142857
TNFSF12,TNFSF12,505,gene:protein,0.621816847837838
SCN7A,SCN7A,44,gene:protein,0.5
ITGB8,ITGB8,35,gene:protein,0.5607854659999999
acetyl-CoA:L-glutamate_N-acetyltransferase_activity,acetyl-CoA:L-glutamate N-acetyltransferase activity,11,molecular function,0.5
TBX1,TBX1,34,gene:protein,0.5972028060000001
Linezolid,Linezolid,71,drug,0.6251262725806452
SPAG8,SPAG8,16,gene:protein,0.60768476
Cortisone,Cortisone,18,drug,0.5
Endostar,Endostar,31,drug,0.5099797328571428
inebilizumab-cdon,inebilizumab-cdon,2,other,0.5
common_cold,common cold,31,disease,0.5021367538461539
dehiscence,dehiscence,15,biological process,0.3333333399999999
collagen_metabolic_process,collagen metabolic process,5,biological process,0.3888888933333334
macromolecule_metabolic_process,macromolecule metabolic process,1,biological process,0.51722676
DNAH7,DNAH7,1,gene:protein,0.5
CCDC110,CCDC110,22,gene:protein,0.5714286
Magnesium_oxide,Magnesium oxide,2,drug,0.60029025
WASL,WASL,20,gene:protein,0.5751420666666666
EVI2A,EVI2A,36,gene:protein,0.538345
MPG,MPG,32,gene:protein,0.65244923
benzocaine,benzocaine,1,drug,0.5
juvenile_myelomonocytic_leukemia,juvenile myelomonocytic leukemia,4,disease,0.5
sclerosteosis,sclerosteosis,11,disease,0.33333334
SOST-related_sclerosing_bone_dysplasia,SOST-related sclerosing bone dysplasia,5,disease,0.5
autosomal_recessive_hypophosphatemic_rickets,autosomal recessive hypophosphatemic rickets,1,disease,0.5
isotretinoin,isotretinoin,17,drug,0.5
Caplacizumab,Caplacizumab,3,drug,0.5267612333333334
cell_migration,cell migration,22,biological process,0.117145667
MIR153-1,MIR153-1,1,gene,0.5
GPX2,GPX2,3,gene:protein,0.60287002
ookinete,ookinete,45,enzyme source,0.5
zygote,zygote,12,enzyme source,0.1999999999999999
NDUFB7,NDUFB7,9,gene:protein,0.52462178
CT26.WT_cell,CT26.WT cell,3,enzyme source,0.5
liver_carcinoma,liver carcinoma,22,disease,0.1144815388888888
eosinophil_migration,eosinophil migration,2,biological process,0.33333334
EDIL3,EDIL3,61,gene:protein,0.5616917324999999
ROBO2,ROBO2,33,gene:protein,0.60644635
RFPL3S,RFPL3S,44,gene,0.5
RFPL1,RFPL1,1,gene:protein,0.57508975
RFPL2,RFPL2,1,gene:protein,0.5768731
LINC01614,LINC01614,38,gene,0.5
SNORD31,SNORD31,33,gene,0.5
SNORD76,SNORD76,14,gene,0.5
LGALS3BP,LGALS3BP,36,gene:protein,0.6631285425000001
KIF5C,KIF5C,4,gene:protein,0.551602
CD164,CD164,88,gene:protein,0.6195613725
Ewing_s_sarcoma_cell,Ewing s sarcoma cell,47,enzyme source,0.5
Burkitt_lymphoma_cell_line,Burkitt lymphoma cell line,30,enzyme source,0.5
Burkitt_lymphoma_cell,Burkitt lymphoma cell,19,enzyme source,0.5
Ixazomib,Ixazomib,166,drug,0.5
JOSD1,JOSD1,14,gene:protein,0.6665163366666667
TRIM17,TRIM17,24,gene:protein,0.6089133544444445
MTCH2,MTCH2,21,gene:protein,0.54251957
COP9_signalosome_assembly,COP9 signalosome assembly,3,biological process,0.5
SEC13,SEC13,5,gene:protein,0.72500998
PORCN,PORCN,65,gene:protein,0.5321791366666666
annulus_fibrosus,annulus fibrosus,7,enzyme source,0.342948725
nucleus_pulposus,nucleus pulposus,31,enzyme source,0.5
annuli_extracellular_matrix,annuli extracellular matrix,11,cellular component,0.5
Metamizole,Metamizole,6,drug,0.587622426
Felty_s_syndrome,Felty s syndrome,19,disease,0.5
5 FU,5 FU,2,other,0.6010101
N2-(2-carboxyethyl)arginine_synthase_activity,N2-(2-carboxyethyl)arginine synthase activity,56,molecular function,0.5
Ixekizumab,Ixekizumab,18,drug,0.58202894375
PARP14,PARP14,308,gene:protein,0.6240600978571429
Ecteinascidin 743,Ecteinascidin 743,7,other,0.542769625
Trabectedin,Trabectedin,29,drug,0.507486636
RNF112,RNF112,47,gene:protein,0.6359951038461538
CXCL6,CXCL6,39,gene:protein,0.6727699275000001
CCL13,CCL13,8,gene:protein,0.8204330719999998
kidney_development,kidney development,12,biological process,0.1417826209090909
slit_diaphragm,slit diaphragm,8,cellular component,0.5
CLMP,CLMP,5,gene:protein,0.55769706
KRT5,KRT5,4,gene:protein,0.6732583725
perineuronal_net,perineuronal net,13,cellular component:enzyme source,0.5928513
dendritic_spine,dendritic spine,10,cellular component,0.5
ERF,ERF,8,gene:protein,0.661565414
PDCD4-AS1,PDCD4-AS1,8,gene,0.5
PTCSC1,PTCSC1,5,gene,0.5
MIR100HG,MIR100HG,16,gene,0.5
CLCN2,CLCN2,98,gene:protein,0.5138889
CDV3,CDV3,14,gene:protein,0.5486449333333333
BTN3A2,BTN3A2,38,gene:protein,0.6565266999999999
TRDV2,TRDV2,3,gene:protein,0.56366355
triglyceride_lipase_activity,triglyceride lipase activity,43,molecular function,0.6245985635294117
DONSON,DONSON,5,gene:protein,0.55706955
activation_of_protein_kinase_activity,activation of protein kinase activity,5,biological process,0.502192306
PDE8A,PDE8A,1,gene:protein,0.5861632
TRIM54,TRIM54,2,gene:protein,0.6154278
stress-activated_MAPK_cascade,stress-activated MAPK cascade,46,biological process,0.483078545625
membrane_protein_ectodomain_proteolysis,membrane protein ectodomain proteolysis,7,biological process,0.5
respiratory_mucosa,respiratory mucosa,12,enzyme source,0.2
milker_s_nodule,milker s nodule,2,disease,0.5384615500000001
MICE,MICE,3,gene,0.5
astigmatism,astigmatism,2,disease,0.33333334
prenylation,prenylation,138,biological process,0.1430354806818183
RALGDS,RALGDS,12,gene:protein,0.63243133
amsacrine,amsacrine,6,drug,0.5
disulfiram,disulfiram,187,drug,0.5030555566666667
MIR30D,MIR30D,140,gene,0.5
RNY1,RNY1,7,gene,0.5
CBX5,CBX5,13,gene:protein,0.6009165566666667
ribonuclease_T1_activity,ribonuclease T1 activity,2,molecular function,0.5
medulloblastoma_cell,medulloblastoma cell,48,enzyme source,0.5
IFIT5,IFIT5,3,gene:protein,0.522760125
hormone_biosynthetic_process,hormone biosynthetic process,4,biological process,0.5194529925
IFIT1,IFIT1,80,gene:protein,0.7051426567857144
SLC6A11,SLC6A11,1,gene:protein,0.51649314
RECQL,RECQL,342,gene:protein,0.6311435708333334
DNA_duplex_unwinding,DNA duplex unwinding,9,biological process,0.5
seliciclib,seliciclib,31,drug,0.51111112
FSIP1,FSIP1,145,gene,0.5208333333333334
PCDH8,PCDH8,58,gene:protein,0.5989016
PCDH10,PCDH10,231,gene:protein,0.5505766627272727
PCDH7,PCDH7,10,gene:protein,0.6375237100000001
PCDH19,PCDH19,4,gene:protein,0.61490663
PCDH15,PCDH15,2,gene:protein,0.6800055
PCDH9,PCDH9,4,gene:protein,0.556492235
PCDH17,PCDH17,9,gene:protein,0.605121414
PCDH20,PCDH20,3,gene:protein,0.65038728
CDHR5,CDHR5,23,gene:protein,0.63922422
interneuron,interneuron,10,anatomical entity:enzyme source,0.5
neuron_apoptotic_process,neuron apoptotic process,8,biological process,0.5
nuclear_matrix,nuclear matrix,16,cellular component,0.5
Budesonide,Budesonide,3,drug,0.5
nasal_mucosa,nasal mucosa,15,enzyme source,0.5
Glanzmann_s_thrombasthenia,Glanzmann s thrombasthenia,1,disease,0.5
tranexamic acid,tranexamic acid,11,other,0.5
UGGT1,UGGT1,65,gene:protein,0.6388078133333334
SELENOF,SELENOF,32,gene:protein,0.58788747
UGGT2,UGGT2,50,gene:protein,0.5818683133333333
SEL1L,SEL1L,155,gene:protein,0.6229173335714284
protein_secretion,protein secretion,2,biological process,0.5
membrane_potential_driven_uniporter_activity,membrane potential driven uniporter activity,15,molecular function,0.5
ERLEC1,ERLEC1,9,gene:protein,0.6043929483333333
OS9,OS9,25,gene:protein,0.6188486181818181
EDEM2,EDEM2,12,gene:protein,0.61193796
TRAF3IP3,TRAF3IP3,3,gene:protein,0.52462906
SENP3,SENP3,30,gene:protein,0.691304923
major_depressive_disorder,major depressive disorder,115,disease,0.33333334
diazepam,diazepam,10,drug,0.5
MARS,MARS,13,gene,0.5
SPACA3,SPACA3,50,gene:protein,0.54010908
interferon alfa,interferon alfa,1,other,0.5
labetalol,labetalol,3,drug,0.5
Nitroprusside,Nitroprusside,14,drug,0.5548967836363636
PCOLCE,PCOLCE,3,gene:protein,0.7217746500000001
BRINP1,BRINP1,3,gene:protein,0.5232558
RPL9,RPL9,4,gene:protein,0.69393075
TRPC6,TRPC6,99,gene:protein,0.631898239
CDH24,CDH24,1,gene:protein,0.5605255
KNDC1,KNDC1,1,gene:protein,0.5170304
SLC15A1,SLC15A1,7,gene:protein,0.536076938
protein_histidine_tele-kinase_activity,protein histidine tele-kinase activity,17,molecular function,0.6387165825
SGTA,SGTA,162,gene:protein,0.6615070866666667
TAF9,TAF9,3,gene:protein,0.60968983
CORT,CORT,137,gene:protein,0.5373688177777778
midgut,midgut,67,enzyme source,0.5
cellular_response_to_differentiation-inducing_factor_1,cellular response to differentiation-inducing factor 1,11,biological process,0.5
cell_motility,cell motility,8,biological process,0.242382475
LGALS7B,LGALS7B,47,gene,0.5
POU2F2,POU2F2,4,gene:protein,0.6640085425
PTPRD,PTPRD,66,gene:protein,0.581288039
MAP2K6,MAP2K6,18,gene:protein,0.71372196
KIF18A,KIF18A,83,gene:protein,0.6253309116666667
MIR302A,MIR302A,124,gene,0.5
LINC02582,LINC02582,4,gene,0.5
POU6F2-AS2,POU6F2-AS2,8,gene,0.5
MIR875,MIR875,1,gene,0.5
MIR369,MIR369,2,gene,0.5
Choline_C_11,Choline C 11,33,drug,0.5
Guanabenz,Guanabenz,6,drug,0.5
HMGB2,HMGB2,17,gene:protein,0.636158304
ZDHHC3,ZDHHC3,2,gene:protein,0.593822735
Ficlatuzumab,Ficlatuzumab,96,drug,0.541758666
Rilotumumab,Rilotumumab,21,drug,0.530009748888889
USP6,USP6,29,gene:protein,0.6305504733333334
USP42,USP42,19,gene:protein,0.66465793
MARK4,MARK4,3,gene:protein,0.71122396
HERC5,HERC5,8,gene:protein,0.7294658333333333
histone_ubiquitination,histone ubiquitination,2,biological process,0.5
protein_ubiquitination,protein ubiquitination,14,biological process,0.36216996625
NEURL4,NEURL4,1,gene:protein,0.57455075
cholesterol_binding,cholesterol binding,2,molecular function,0.5
interstitial_matrix,interstitial matrix,4,cellular component,0.5
MMP12,MMP12,53,gene:protein,0.6208434789473684
immunodeficiency-centromeric_instability-facial_anomalies_syndrome,immunodeficiency-centromeric instability-facial anomalies syndrome,1,disease,0.5
SLC38A4,SLC38A4,2,gene:protein,0.5840771149999999
FOXL1,FOXL1,12,gene:protein,0.64875281
PSMB3,PSMB3,29,gene:protein,0.7242760066666666
TEX261,TEX261,1,gene:protein,0.5
UBE2L6,UBE2L6,8,gene:protein,0.722273062
TRIM38,TRIM38,2,gene:protein,0.7015363
UBE2J2,UBE2J2,1,gene:protein,0.81135094
CEACAM6,CEACAM6,551,gene:protein,0.6185575382352942
DDX10,DDX10,93,gene:protein,0.5308821666666667
DNPEP,DNPEP,2,gene:protein,0.6146151
PAK5,PAK5,1,gene:protein,0.5524141
KHK,KHK,17,gene:protein,0.600537925
fructose_metabolic_process,fructose metabolic process,5,biological process,0.5
polyol_pathway,polyol pathway,2,pathway,0.5
riboflavin_kinase_activity,riboflavin kinase activity,65,molecular function,0.5
non-alcoholic_fatty_liver,non-alcoholic fatty liver,13,disease,0.5
MDA-MB-468_cell,MDA-MB-468 cell,25,enzyme source,0.5
phosphofructokinase_activity,phosphofructokinase activity,1,molecular function,0.2
hESC_cell,hESC cell,10,enzyme source,0.5
RLN3,RLN3,80,gene:protein,0.1231947171818181
TMCO1,TMCO1,10,gene:protein,0.6142917
STIM2,STIM2,41,gene:protein,0.62012239
DAO,DAO,5,gene:protein,0.5268145
PCNP,PCNP,293,gene:protein,0.5342051666666667
DNA_amplification,DNA amplification,16,biological process,0.5
Ravuconazole,Ravuconazole,3,drug,0.5838729
Amorolfine,Amorolfine,2,drug,0.5
cribriform_plate,cribriform plate,5,enzyme source,0.5
olfactory_nerve,olfactory nerve,6,enzyme source,0.5
granulomatous_amebic_encephalitis,granulomatous amebic encephalitis,1,disease,0.5
Sulfadiazine,Sulfadiazine,30,drug,0.5885371724999999
Luliconazole,Luliconazole,1,drug,0.5
ergosterol_biosynthetic_process,ergosterol biosynthetic process,2,biological process,0.5
Terbinafine,Terbinafine,9,drug,0.6273481475
biotin_binding,biotin binding,3,molecular function,0.5
reticulum_trabeculare,reticulum trabeculare,3,enzyme source,0.5
chronic_conjunctivitis,chronic conjunctivitis,1,disease,0.14285715
ARL2BP,ARL2BP,21,gene:protein,0.56902958
nucleus_organization,nucleus organization,14,biological process,0.5
PSMA3-AS1,PSMA3-AS1,128,gene,0.5
MIR4504,MIR4504,30,gene,0.5
WT1-AS,WT1-AS,11,gene:protein,0.5131968
LINC-PINT,LINC-PINT,39,gene,0.5
LINC01783,LINC01783,1,gene,0.5
laryngeal_carcinoma,laryngeal carcinoma,13,disease,0.251090935
Tetrandrine,Tetrandrine,92,drug,0.5087742886666666
Givinostat,Givinostat,89,drug,0.5317691356250001
KANSL2,KANSL2,4,gene:protein,0.6117606
GFI1B,GFI1B,159,gene:protein,0.5946570428571428
KANSL3,KANSL3,2,gene:protein,0.60182595
HSPB2,HSPB2,24,gene:protein,0.6568521199999999
syncytium_formation,syncytium formation,17,biological process,0.146228056
HSPA7,HSPA7,13,gene:protein,0.6985044333333333
CRYAA,CRYAA,8,gene:protein,0.6749651249999999
HSPB3,HSPB3,15,gene:protein,0.6393015999999999
central_retinal_artery_occlusion,central retinal artery occlusion,3,disease,0.5
ATP8B2,ATP8B2,4,gene:protein,0.5288927
PIK3CB,PIK3CB,20,gene:protein,0.7426333566666666
osteopetrosis,osteopetrosis,5,disease,0.125154842
KCNN4,KCNN4,3,gene:protein,0.5407952866666667
IGSF8,IGSF8,2,gene:protein,0.7058757
TGFB1I1,TGFB1I1,15,gene:protein,0.6234553416666667
BEL-7402_cell,BEL-7402 cell,9,enzyme source,0.5
Methionine,Methionine,8,drug,0.46666667
TMED1,TMED1,64,gene:protein,0.5795380733333333
RNF145,RNF145,3,gene:protein,0.613172595
TMEM43,TMEM43,5,gene:protein,0.5708422666666667
FAM8A1,FAM8A1,1,gene:protein,0.65727574
NR0B2,NR0B2,32,gene:protein,0.4162046718181818
RNF170,RNF170,1,gene:protein,0.6901814
ERLIN1,ERLIN1,2,gene:protein,0.683804885
TMUB2,TMUB2,1,gene:protein,0.5294161
ENDOD1,ENDOD1,1,gene:protein,0.61723775
Rolapitant,Rolapitant,250,drug,0.5600814666666666
BZW2,BZW2,1,gene:protein,0.5629331
TRGJ1,TRGJ1,54,gene:protein,0.5
RNF41,RNF41,230,gene:protein,0.6415239944444444
BRD8,BRD8,10,gene:protein,0.5888133000000001
FABP5,FABP5,86,gene:protein,0.633698225
mmc,mmc,9,other,0.5
diverticulitis,diverticulitis,21,disease,0.25
USP1,USP1,553,gene:protein,0.6376312302777779
testicular_lymphoma,testicular lymphoma,2,disease,0.5
RL_cell,RL cell,7,enzyme source,0.5
KRT18,KRT18,22,gene:protein,0.689378726
KRT23,KRT23,31,gene:protein,0.5761459166666666
Rilonacept,Rilonacept,13,drug,0.5272754228571429
hemoglobinuria,hemoglobinuria,12,disease,0.5
brivaracetam,brivaracetam,79,drug,0.5
lamotrigine,lamotrigine,14,drug,0.5
clonazepam,clonazepam,6,drug,0.5
felbamate,felbamate,1,drug,0.5
primidone,primidone,6,drug,0.5
tiagabine,tiagabine,1,drug,0.5
zonisamide,zonisamide,4,drug,0.5
retigabine,retigabine,2,other,0.53125
Eslicarbazepine,Eslicarbazepine,1,drug,0.5
topiramate,topiramate,17,drug,0.506111116
newborn_respiratory_distress_syndrome,newborn respiratory distress syndrome,1,disease,0.5
Lorvotuzumab_mertansine,Lorvotuzumab mertansine,4,drug,0.5228213625
inferior_vena_cava,inferior vena cava,49,enzyme source,0.5009191176470589
thrombophilia_due_to_activated_protein_C_resistance,thrombophilia due to activated protein C resistance,11,disease,0.5
antithrombin_III_deficiency,antithrombin III deficiency,1,disease,0.5
KLRF1,KLRF1,95,gene:protein,0.6392033857142857
LAPTM4B,LAPTM4B,173,gene:protein,0.57219349
ACSS2,ACSS2,15,gene:protein,0.600436805
carnitine,carnitine,102,other,0.5
SCD5,SCD5,1,gene:protein,0.5
erythromelalgia,erythromelalgia,3,disease,0.5
SLC6A1,SLC6A1,2,gene:protein,0.37435314
mitochondrial_DNA_replication,mitochondrial DNA replication,29,biological process,0.5
KTN1,KTN1,117,gene:protein,0.54328126
KIF15,KIF15,35,gene:protein,0.68329388
malignant_peripheral_nerve_sheath_cancer_cell,malignant peripheral nerve sheath cancer cell,16,enzyme source,0.5
Sinefungin,Sinefungin,9,drug,0.5
raltegravir,raltegravir,29,drug,0.5
Cladribine,Cladribine,15,drug,0.5258974430000001
Vidarabine,Vidarabine,1,drug,0.5
Raltegravir,Raltegravir,10,drug,0.5
terazosin,terazosin,3,drug,0.5
phosphotyrosine_residue_binding,phosphotyrosine residue binding,15,molecular function,0.5
Disulfiram,Disulfiram,57,drug,0.50390625
formaldehyde_metabolic_process,formaldehyde metabolic process,1,biological process,0.5
triamterene,triamterene,3,drug,0.5
HHAT,HHAT,28,gene:protein,0.53807879
Rtg,Rtg,9,other,0.5
ESAM,ESAM,38,gene:protein,0.59983094
excretory_duct_cell,excretory duct cell,4,enzyme source,0.5
Fanconi_anemia_complementation_group_C,Fanconi anemia complementation group C,134,disease,0.6265095566666666
deferasirox,deferasirox,17,drug,0.5
OPM-2_cell,OPM-2 cell,5,enzyme source,0.5
MT-CYB,MT-CYB,5,gene:protein,0.5423396125000001
mitochondrial_transcription,mitochondrial transcription,17,biological process,0.5
centrosome_duplication,centrosome duplication,51,biological process,0.5
urinary_system,urinary system,18,enzyme source,0.5
anuria,anuria,12,disease,0.5
QGY-7703_cell,QGY-7703 cell,1,enzyme source,0.5
CHST1,CHST1,2,gene:protein,0.583796295
SAA1,SAA1,132,gene:protein,0.5653660908333333
SAA2,SAA2,26,gene:protein,0.5554539666666667
estrus,estrus,10,biological process,0.5
reproductive_senescence,reproductive senescence,1,biological process,0.5
TEF,TEF,129,gene:protein,0.5749879718181817
Vadastuximab_Talirine,Vadastuximab Talirine,12,drug,0.5301505559999999
5TGM1_cell,5TGM1 cell,23,enzyme source,0.5
FCN1,FCN1,4,gene:protein,0.5359746000000001
villous_cytotrophoblast,villous cytotrophoblast,3,enzyme source,0.5
extravillous_trophoblast,extravillous trophoblast,7,enzyme source,0.5
chorionic_plate,chorionic plate,3,enzyme source,0.5
autosomal_dominant_polycystic_kidney_disease,autosomal dominant polycystic kidney disease,9,disease,0.25
XPO5,XPO5,279,gene:protein,0.6542928592592593
MIR652,MIR652,2,gene,0.5
Cysteamine,Cysteamine,3,drug,0.5
YME1L1,YME1L1,10,gene:protein,0.6222601025000001
HSPE1,HSPE1,58,gene:protein,0.6174538641666666
mycolate_outer_membrane,mycolate outer membrane,160,cellular component,0.5
PROX1,PROX1,38,gene:protein,0.6370166216666667
EPN1,EPN1,1,gene:protein,0.6363267
endophthalmitis,endophthalmitis,16,disease,0.14285715
ZNHIT2,ZNHIT2,1,gene:protein,0.5
methimazole,methimazole,14,drug,0.5
RIOK1,RIOK1,7,gene:protein,0.7306583
response_to_osmotic_stress,response to osmotic stress,2,biological process,0.5
JDP2,JDP2,12,gene:protein,0.679414605
HBP1,HBP1,18,gene:protein,0.632762697142857
MAPK13,MAPK13,21,gene:protein,0.7004687433333333
MAPK11,MAPK11,21,gene:protein,0.7013317549999999
DUSP26,DUSP26,10,gene:protein,0.6390383479999999
DUSP12,DUSP12,6,gene:protein,0.721731366
CRTC2,CRTC2,9,gene:protein,0.6466637483333333
spina_bifida,spina bifida,4,disease,0.25
PRDX6,PRDX6,59,gene:protein,0.7467670755555557
Satralizumab,Satralizumab,3,drug,0.5
5′-azacytidine,5′-azacytidine,4,other,0.5
Pinometostat,Pinometostat,6,drug,0.5
tranylcypromine,tranylcypromine,37,drug,0.5
retinal_pigment_epithelium_cell,retinal pigment epithelium cell,11,enzyme source,0.5
RPL13AP20,RPL13AP20,10,gene,0.5434028
LINC00473,LINC00473,8,gene:protein,0.5
TPTEP1,TPTEP1,3,gene,0.5
EGILA,EGILA,5,gene,0.5
ALKAL1,ALKAL1,67,gene:protein,0.5
LIMK1,LIMK1,66,gene:protein,0.656100536
PLEKHG5,PLEKHG5,88,gene:protein,0.5735289937142858
KLRC3,KLRC3,4,gene:protein,0.5955496425
establishment_of_T_cell_polarity,establishment of T cell polarity,37,biological process,0.5
ALG6,ALG6,31,gene:protein,0.5
beta-N-acetylhexosaminidase_activity,beta-N-acetylhexosaminidase activity,30,molecular function,0.5
SLC52A1,SLC52A1,85,gene:protein,0.52383019
MUC13,MUC13,7,gene:protein,0.5173107
KLF1,KLF1,95,gene:protein,0.6667552472727273
FBXO25,FBXO25,34,gene:protein,0.52936119
5-8F_cell,5-8F cell,5,enzyme source,0.5
CACNA2D3,CACNA2D3,3,gene:protein,0.5147754849999999
sublingual_gland,sublingual gland,6,enzyme source,0.5
pharynx_cancer,pharynx cancer,7,disease,0.5
KIR2DL3,KIR2DL3,90,gene:protein,0.7027751442307696
primary_biliary_cholangitis,primary biliary cholangitis,51,disease,0.5
